Src_Port,Dst_Port,Protocol,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down/Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts/b_Avg,Fwd_Pkts/b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts/b_Avg,Bwd_Pkts/b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min
-1.2874354,-0.9029432,-0.74582124,0.583238,-0.38439065,0.7476531,-0.53786004,-0.82831764,-0.6411179,-0.5995131,-0.6337196,-0.19739147,-0.9944737,-0.8819283,-0.9671327,-0.26675135,-1.0026779,-0.35002768,1.179777,-0.05236028,0.7210791,1.3543311,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,0.68694514,0.9740017,-0.03808152,0.7761829,1.0084685,0.0,-0.1597914,0.0,-0.01,-0.55496794,0.3842341,-0.30567497,-0.3409853,-0.80245465,-1.0199564,-0.98718464,-0.41237253,-0.38065407,-0.026465455,3.1376746,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,-0.9799851,-0.6337196,-0.9671327,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,-0.82831764,0.0,0.7931979,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.0162356,-0.3627322,1.2968123,-0.1629758,-0.15834498,-0.6459221,-0.51952493,-0.8108769,-0.60906357,-0.56574875,-0.6004304,-0.19739147,-0.9657208,-0.8527571,-0.93739116,-0.26675135,-0.9628503,-0.24032761,-0.22497524,-0.05236028,-0.17136282,-0.22873238,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,-0.35752666,-0.9470359,-0.2300142,-0.19180526,-0.77212375,-0.991264,-0.9566692,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,1.302315,-0.9484979,-0.6004304,-0.93739116,0.0,0.0,0.0,0.0,0.0,0.0,-0.15834498,-0.51952493,-0.6459221,-0.8108769,0.0,-0.49849972,-0.12246757,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.44560203,-0.9297642,-0.74582124,-0.11811979,-0.38439065,0.7476531,-0.53786004,1.6971008,-0.6411179,-0.5995131,-0.6337196,-0.19739147,1.0872347,1.2300693,1.1861522,-0.26675135,-0.012250773,-0.31461307,-0.14053352,-0.05236028,-0.11771683,-0.13357212,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.09410342,-0.098662585,-0.03808152,-0.09491386,-0.09231661,0.0,-0.1597914,0.0,-0.01,-0.55496794,1.1238285,-0.30567497,-0.2415378,1.3935026,1.0573691,1.2221347,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,1.2996916,-0.6337196,1.1861522,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,1.6971008,0.0,-0.47762167,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.6621257,-0.5382003,-0.74582124,-0.16238168,-0.38439065,0.7476531,-0.53786004,1.5680394,-0.6411179,-0.5995131,-0.6337196,-0.19739147,1.1044865,0.99669933,1.0761087,0.284615,1.6659223,-0.24312145,-0.2238568,-0.05236028,-0.17065227,-0.22747198,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.1433945,-0.16635719,-0.03808152,-0.14988779,-0.1617859,0.0,6.2575336,0.0,-0.01,-0.55496794,0.23631522,-0.30567497,-0.040782735,1.1508554,1.0745845,1.1529663,0.0034498717,-0.32439682,-0.026465455,-0.3186755,-0.031637017,6.2575336,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,1.2283205,-0.6337196,1.0761087,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,1.5680394,0.0,2.137533,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.4168166,2.1793773,-0.74582124,-0.14099339,0.06770068,-0.6459221,2.117061,0.4343916,1.6796128,1.8450289,1.7764167,-0.19739147,1.0872347,1.2300693,1.1861522,-0.26675135,1.2306381,-0.26584184,-0.22637329,-0.049356885,-0.17136282,-0.23188338,-0.013806696,0.01529714,-0.029278042,-0.00772974,0.04257456,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,1.0245622,-0.05952256,-0.22754164,-0.2686433,1.3935026,1.0573691,1.2221347,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,1.0463942,1.7764167,1.1861522,0.0,0.0,0.0,0.0,0.0,0.0,0.06770068,2.117061,-0.6459221,0.4343916,0.0,-0.11411331,0.10232606,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.2977667,-0.9092241,-0.74582124,-0.14336987,0.06770068,-0.6459221,-0.53786004,-0.82831764,-0.6411179,-0.5995131,-0.6337196,-0.19739147,-0.9944737,-0.8819283,-0.9671327,-0.26675135,-1.0026779,-0.26100674,-0.22861016,-0.051759604,-0.17349444,-0.23314378,-0.014684314,0.01372009,-0.029278042,-0.008696579,0.040486608,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,1.0245622,-0.05952256,-0.22323082,-0.2641175,-0.80245465,-1.0199564,-0.98718464,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,-0.9799851,-0.6337196,-0.9671327,0.0,0.0,0.0,0.0,0.0,0.0,0.06770068,-0.53786004,-0.6459221,-0.82831764,0.0,-0.31555125,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.0558091,1.8827055,-0.74582124,-0.16505522,-0.38439065,0.7476531,-0.53786004,-0.82831764,-0.6411179,-0.5995131,-0.6337196,-0.19739147,-0.9944737,-0.8819283,-0.9671327,-0.26675135,-1.0026779,-0.2293269,-0.22888976,-0.05236028,-0.17384972,-0.23314378,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.14637181,-0.17044613,-0.03808152,-0.15320835,-0.16598204,0.0,-0.1597914,0.0,-0.01,-0.55496794,1.1238285,-0.30567497,-0.0020464389,-0.80245465,-1.0199564,-0.98718464,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,-0.9799851,-0.6337196,-0.9671327,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,-0.82831764,0.0,2.400455,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.2907467,-0.9029432,-0.74582124,0.50778484,-0.38439065,0.7476531,-0.53786004,-0.82831764,-0.6411179,-0.5995131,-0.6337196,-0.19739147,-0.9944737,-0.8819283,-0.9671327,-0.26675135,-1.0026779,-0.34965274,1.037736,-0.05236028,0.6308402,1.1942602,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,0.60291874,0.8586028,-0.03808152,0.68246895,0.89004433,0.0,-0.1597914,0.0,-0.01,-0.55496794,0.3842341,-0.30567497,-0.33993235,-0.80245465,-1.0199564,-0.98718464,-0.41237253,-0.38065407,-0.026465455,3.1376746,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,-0.9799851,-0.6337196,-0.9671327,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,-0.82831764,0.0,0.7931979,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
1.195601,-0.36912623,1.2968123,-0.1674317,6.623025,-0.6459221,0.37156042,-0.8004125,-0.589831,-0.5454901,-0.5804569,-0.19739147,-0.94846904,-0.8352544,-0.91954625,-0.26675135,0.25587592,1.8812358,-0.26799884,-0.05133301,-0.1976529,-0.2785182,-0.018633598,-0.04139783,-0.028165607,-0.041085716,-0.034679603,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,5.5657115,-0.9470359,2.5895312,-0.1545706,-0.7539252,-0.9740486,-0.9383599,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,-0.94534916,-0.5804569,-0.91954625,0.0,0.0,0.0,0.0,0.0,0.0,6.623025,0.37156042,-0.6459221,-0.8004125,0.0,-0.49849972,6.621341,0.0,-0.018032324,0.057657134,0.001037822,-0.028428795
-1.0162356,-0.3627322,1.2968123,-0.129111,-0.15834498,-0.6459221,0.7730989,0.41869494,1.6507639,1.814641,1.7464564,-0.19739147,1.0613571,1.2038151,1.1593848,-0.26675135,0.1629516,-0.30716234,-0.16122454,-0.05236028,-0.13086186,-0.15688953,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,-0.35752666,-0.9470359,-0.27470502,-0.2856443,1.3662049,1.031546,1.1946708,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,1.302315,1.2713531,1.7464564,1.1593848,0.0,0.0,0.0,0.0,0.0,0.0,-0.15834498,0.7730989,-0.6459221,0.41869494,0.0,-0.49849972,-0.12246757,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.0558091,1.8827055,-0.74582124,-0.034943096,0.519792,-0.6459221,3.3070083,0.38206938,1.58345,-0.54886657,1.1114653,4.503586,1.0009761,1.1425556,1.0969278,-0.26675135,-0.14174072,-0.30965975,-0.19785324,-0.0036077225,-0.12553279,-0.23314378,0.12617347,0.06024308,0.034679286,0.057048533,0.040486608,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,2.6040926,-0.05952256,-0.25879496,-0.32606414,-0.7569583,0.97129214,0.785255,1.9091035,1.372787,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,0.48312232,1.1114653,1.0969278,0.0,0.0,0.0,0.0,0.0,0.0,0.519792,3.3070083,-0.6459221,0.38206938,0.0,-0.3330676,0.5519133,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.6795704,-0.43074661,1.2968123,-0.1680258,0.519792,-0.6459221,-0.42051548,-0.8004125,-0.589831,-0.5454901,-0.5804569,-0.19739147,-0.94846904,-0.8352544,-0.91954625,-0.26675135,-0.79968536,0.0069599943,-0.2604855,-0.042514518,-0.18841586,-0.2766276,-0.024776928,-0.030174484,-0.016399702,-0.028516797,-0.031547677,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,0.23479716,-0.9470359,0.079950824,-0.14824471,-0.7539252,-0.9740486,-0.9383599,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,-0.9396815,-0.5804569,-0.91954625,0.0,0.0,0.0,0.0,0.0,0.0,0.519792,-0.42051548,-0.6459221,-0.8004125,0.0,-0.49849972,0.5519133,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.6621257,-0.5382003,-0.74582124,-0.14960812,-0.38439065,0.7476531,-0.53786004,1.5680394,-0.6411179,-0.5995131,-0.6337196,-0.19739147,1.1044865,0.99669933,1.0761087,0.284615,0.7405206,-0.28139013,-0.19981049,-0.05236028,-0.1553756,-0.20037337,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.12916955,-0.14682117,-0.03808152,-0.13402283,-0.14173771,0.0,6.2575336,0.0,-0.01,-0.55496794,0.23631522,-0.30567497,-0.14824471,1.1508554,1.0745845,1.1529663,0.0034498717,-0.32439682,-0.026465455,-0.3186755,-0.031637017,6.2575336,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,1.2283205,-0.6337196,1.0761087,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,1.5680394,0.0,2.137533,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.70912933,-0.42389992,-0.74582124,-0.14218162,0.06770068,-0.6459221,-0.53786004,-0.82831764,-0.6411179,-0.5995131,-0.6337196,-0.19739147,-0.9944737,-0.8819283,-0.9671327,-0.26675135,-1.0026779,-0.2634892,-0.22749172,-0.051759604,-0.1727839,-0.23188338,-0.013806696,0.01529714,-0.029278042,-0.00772974,0.04257456,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,1.0245622,-0.05952256,-0.2254441,-0.26644114,-0.80245465,-1.0199564,-0.98718464,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,-0.9799851,-0.6337196,-0.9671327,0.0,0.0,0.0,0.0,0.0,0.0,0.06770068,-0.53786004,-0.6459221,-0.82831764,0.0,2.3925817,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
1.0082325,-0.43074661,1.2968123,-0.13267572,0.97188336,-0.6459221,-0.36184317,-0.8004125,-0.589831,-0.5454901,-0.5804569,-0.19739147,-0.94846904,-0.8352544,-0.91954625,-0.26675135,-0.9053312,-0.1806269,-0.25228366,-0.0016139676,-0.145428,-0.2772578,0.032268282,-0.014824525,0.030295683,0.029977016,-0.029459726,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,0.62967974,-0.9470359,-0.10753574,-0.281333,-0.7539252,-0.9740486,-0.9383599,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,-0.9416007,-0.5804569,-0.91954625,0.0,0.0,0.0,0.0,0.0,0.0,0.97188336,-0.36184317,-0.6459221,-0.8004125,0.0,-0.49849972,1.0015006,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.4021581,0.9848246,-0.74582124,-0.13980515,0.06770068,-0.6459221,2.117061,0.4343916,1.6796128,1.8450289,1.7764167,-0.19739147,1.0872347,1.2300693,1.1861522,-0.26675135,1.1737384,-0.2680746,-0.22525485,-0.051759604,-0.17136282,-0.22936258,-0.0120514585,0.018451242,-0.029278042,-0.00579606,0.04675046,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,1.0245622,-0.05952256,-0.22953229,-0.27073324,1.3935026,1.0573691,1.2221347,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,1.0463942,1.7764167,1.1861522,0.0,0.0,0.0,0.0,0.0,0.0,0.06770068,2.117061,-0.6459221,0.4343916,0.0,-0.47691393,0.10232606,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.70912933,-0.42389992,-0.74582124,-0.15139048,-0.38439065,0.7476531,-0.53786004,0.40823048,-0.6411179,-0.5995131,-0.6337196,-0.19739147,1.0009761,-0.8381715,0.08720365,4.086478,-0.05742933,-0.27772465,-0.2031658,-0.05236028,-0.15750723,-0.20415457,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.13115443,-0.14954713,-0.03808152,-0.13623653,-0.14453514,0.0,-0.1597914,0.0,-0.01,-0.55496794,1.1238285,-0.30567497,-0.13795175,-0.7569583,0.97129214,0.4399217,2.8706903,3.126228,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,0.4925685,-0.6337196,0.08720365,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,0.40823048,0.0,-0.3330676,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.1594209,-0.9092241,-0.74582124,-0.15079635,-0.15834498,-0.6459221,-0.53786004,-0.82831764,-0.6411179,-0.5995131,-0.6337196,-0.19739147,-0.9944737,-0.8819283,-0.9671327,-0.26675135,-1.0026779,-0.2789872,-0.20204736,-0.05236028,-0.1567967,-0.20289417,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,0.23479716,-0.05952256,-0.25586498,-0.24608509,-0.80245465,-1.0199564,-0.98718464,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,1.302315,-0.9799851,-0.6337196,-0.9671327,0.0,0.0,0.0,0.0,0.0,0.0,-0.15834498,-0.53786004,-0.6459221,-0.82831764,0.0,-0.049886715,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.4021581,2.0010233,-0.74582124,-0.14039926,0.06770068,-0.6459221,1.1709703,0.4343916,1.6796128,0.10278624,0.9175559,4.854838,1.0872347,1.2300693,1.1861522,-0.26675135,0.6781004,-0.26697263,-0.22581407,-0.051759604,-0.17171809,-0.22999278,-0.0120514585,0.018451242,-0.029278042,-0.00579606,0.04675046,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,1.0245622,-0.05952256,-0.22854981,-0.26970175,-0.1715719,1.0573691,0.82848525,1.748304,1.1382918,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,0.6853404,0.9175559,1.1861522,0.0,0.0,0.0,0.0,0.0,0.0,0.06770068,1.1709703,-0.6459221,0.4343916,0.0,-0.47611773,0.10232606,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.66305447,-0.9297642,-0.74582124,-0.14188457,0.06770068,-0.6459221,-0.53786004,-0.82831764,-0.6411179,-0.5995131,-0.6337196,-0.19739147,-0.9944737,-0.8819283,-0.9671327,-0.26675135,-1.0026779,-0.2640891,-0.22721212,-0.04635349,-0.17100754,-0.23440418,-0.01117384,0.020028291,-0.029278042,-0.00482922,0.04883841,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,1.0245622,-0.05952256,-0.22597897,-0.2670027,-0.80245465,-1.0199564,-0.98718464,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,-0.9799851,-0.6337196,-0.9671327,0.0,0.0,0.0,0.0,0.0,0.0,0.06770068,-0.53786004,-0.6459221,-0.82831764,0.0,0.13721968,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.0162356,-0.3627322,1.2968123,-0.12792276,0.06770068,-0.6459221,1.115965,0.41869494,1.6507639,0.031881016,0.8676222,4.972332,1.0613571,1.2038151,1.1593848,-0.26675135,0.28861746,-0.28541532,-0.21407051,-0.024128359,-0.15608615,-0.23125318,-0.013367887,0.016085666,-0.029278042,-0.0072463197,0.043618534,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,-0.1600854,-0.9470359,-0.24499273,-0.28696468,-0.23526679,1.031546,0.79186666,1.7985524,1.209762,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,0.651754,0.8676222,1.1593848,0.0,0.0,0.0,0.0,0.0,0.0,0.06770068,1.115965,-0.6459221,0.41869494,0.0,-0.49849972,0.10232606,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.7087256,-0.42389992,-0.74582124,-0.14158751,-0.38439065,2.1412284,-0.53786004,2.8028433,-0.6411179,-0.5995131,-0.6337196,-0.19739147,1.0009761,1.1425556,1.0969278,-0.26675135,1.166452,-0.2646811,-0.22693251,-0.050558247,-0.17207336,-0.23188338,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.12023761,-0.168856,-0.0353751,-0.1513636,-0.16504955,0.0,-0.1597914,0.0,-0.01,-0.55496794,2.3071797,-0.30567497,-0.10132423,1.3025099,0.97129214,1.1305883,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,0.9624282,-0.6337196,1.0969278,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,2.1412284,2.8028433,0.0,-0.3330676,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.2491137,-0.9029432,-0.74582124,0.24310473,-0.38439065,0.7476531,-0.53786004,-0.82831764,-0.6411179,-0.5995131,-0.6337196,-0.19739147,-0.9944737,-0.8819283,-0.9671327,-0.26675135,-1.0026779,-0.34729588,0.53947395,-0.05236028,0.3142933,0.6327516,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,0.30816472,0.45379815,-0.03808152,0.35373232,0.47462735,0.0,-0.1597914,0.0,-0.01,-0.55496794,0.3842341,-0.30567497,-0.3333141,-0.80245465,-1.0199564,-0.98718464,-0.41237253,-0.38065407,-0.026465455,3.1376746,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,-0.9799851,-0.6337196,-0.9671327,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,-0.82831764,0.0,0.7931979,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.7112292,-0.9092241,-0.74582124,-0.16267873,-0.38439065,0.7476531,-0.53786004,1.6971008,-0.6411179,-0.5995131,-0.6337196,-0.19739147,1.0872347,1.2300693,1.1861522,-0.26675135,1.8448001,-0.24174199,-0.22441603,-0.05236028,-0.17100754,-0.22810218,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.1437253,-0.16681153,-0.03808152,-0.15025674,-0.16225214,0.0,-0.1597914,0.0,-0.01,-0.55496794,1.1238285,-0.30567497,-0.036909103,1.3935026,1.0573691,1.2221347,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,1.2996916,-0.6337196,1.1861522,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,1.6971008,0.0,-0.49274942,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.85159403,-0.42389992,-0.74582124,-0.16416404,-0.15834498,-0.6459221,-0.53786004,-0.82831764,-0.6411179,-0.5995131,-0.6337196,-0.19739147,-0.9944737,-0.8819283,-0.9671327,-0.26675135,-1.0026779,-0.23429294,-0.22721212,-0.05236028,-0.1727839,-0.23125318,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,0.23479716,-0.05952256,-0.22597897,-0.1833323,-0.80245465,-1.0199564,-0.98718464,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,1.302315,-0.9799851,-0.6337196,-0.9671327,0.0,0.0,0.0,0.0,0.0,0.0,-0.15834498,-0.53786004,-0.6459221,-0.82831764,0.0,2.3925817,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.3193365,-0.9029432,-0.74582124,1.1140835,-0.38439065,0.7476531,-0.53786004,-0.82831764,-0.6411179,-0.5995131,-0.6337196,-0.19739147,-0.9944737,-0.8819283,-0.9671327,-0.26675135,-1.0026779,-0.3514359,2.1790974,-0.05236028,1.3559493,2.4804993,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,1.2781073,1.7858827,-0.03808152,1.4355009,1.8416337,0.0,-0.1597914,0.0,-0.01,-0.55496794,0.3842341,-0.30567497,-0.34493962,-0.80245465,-1.0199564,-0.98718464,-0.41237253,-0.38065407,-0.026465455,3.1376746,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,-0.9799851,-0.6337196,-0.9671327,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,-0.82831764,0.0,0.7931979,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.2167684,0.17498909,-0.74582124,0.16913688,-0.38439065,0.7476531,-0.53786004,-0.82831764,-0.6411179,-0.5995131,-0.6337196,-0.19739147,-0.9944737,-0.8819283,-0.9671327,-0.26675135,-1.0026779,-0.34600994,0.400229,-0.05236028,0.22583069,0.4758317,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,0.22579236,0.3406709,-0.03808152,0.26186314,0.3585344,0.0,-0.1597914,0.0,-0.01,-0.55496794,0.23631522,-0.30567497,-0.32970306,-0.80245465,-1.0199564,-0.98718464,-0.41237253,-0.38065407,-0.026465455,3.1376746,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,-0.9799851,-0.6337196,-0.9671327,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,-0.82831764,0.0,-0.49841127,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
